NIfTI ID,Slice Index,Tumor Ratio,Brain Area
BraTS-GLI-01465-000,89,0.2189,16649
BraTS-GLI-01465-000,90,0.2208,16520
BraTS-GLI-01465-000,91,0.2215,16340
BraTS-GLI-01465-000,92,0.2206,16175
BraTS-GLI-01465-000,93,0.2207,15984
BraTS-GLI-01465-000,94,0.2192,15836
BraTS-GLI-01465-000,95,0.2156,15642
BraTS-GLI-01465-000,96,0.2094,15501
BraTS-GLI-01465-000,97,0.2034,15300
BraTS-GLI-01465-000,98,0.2002,15130
BraTS-GLI-00327-000,50,0.2104,13066
BraTS-GLI-00327-000,51,0.2122,13355
BraTS-GLI-00327-000,52,0.2135,13664
BraTS-GLI-00327-000,53,0.2181,13891
BraTS-GLI-00327-000,54,0.2252,14093
BraTS-GLI-00327-000,55,0.2285,14296
BraTS-GLI-00327-000,56,0.2272,14518
BraTS-GLI-00327-000,57,0.2219,14734
BraTS-GLI-00327-000,58,0.2165,14978
BraTS-GLI-00327-000,59,0.2088,15206
BraTS-GLI-00327-000,60,0.2011,15432
BraTS-GLI-01042-000,48,0.2056,12201
BraTS-GLI-01042-000,49,0.2141,12304
BraTS-GLI-01042-000,50,0.2263,12383
BraTS-GLI-01042-000,51,0.2438,12447
BraTS-GLI-01042-000,52,0.2498,12553
BraTS-GLI-01042-000,53,0.2459,12924
BraTS-GLI-01042-000,54,0.2404,13404
BraTS-GLI-01042-000,55,0.2334,13777
BraTS-GLI-01042-000,56,0.2282,14140
BraTS-GLI-01042-000,57,0.2261,14402
BraTS-GLI-01042-000,58,0.2236,14632
BraTS-GLI-01042-000,59,0.2201,14837
BraTS-GLI-01042-000,60,0.2173,15023
BraTS-GLI-01042-000,61,0.2138,15179
BraTS-GLI-01042-000,62,0.2131,15328
BraTS-GLI-01042-000,63,0.2114,15480
BraTS-GLI-01042-000,64,0.2111,15623
BraTS-GLI-01042-000,65,0.2122,15771
BraTS-GLI-01042-000,66,0.2118,15922
BraTS-GLI-01042-000,67,0.2083,16047
BraTS-GLI-01042-000,68,0.2072,16133
BraTS-GLI-01042-000,69,0.2126,16231
BraTS-GLI-01042-000,70,0.2107,16295
BraTS-GLI-01042-000,71,0.2093,16342
BraTS-GLI-01042-000,72,0.2074,16371
BraTS-GLI-01042-000,73,0.2033,16407
BraTS-GLI-01042-000,74,0.2005,16415
BraTS-GLI-00260-000,109,0.2011,11515
BraTS-GLI-00260-000,110,0.2033,11213
BraTS-GLI-00260-000,111,0.2016,10888
BraTS-GLI-00260-000,114,0.2024,9899
BraTS-GLI-00260-000,115,0.2036,9553
BraTS-GLI-00514-001,107,0.2024,12057
BraTS-GLI-00514-001,108,0.2043,11780
BraTS-GLI-00514-001,109,0.2036,11522
BraTS-GLI-00514-001,110,0.2,11203
BraTS-GLI-00109-000,84,0.2035,16116
BraTS-GLI-00109-000,85,0.2082,16081
BraTS-GLI-00109-000,86,0.2077,16042
BraTS-GLI-00109-000,87,0.2088,15972
BraTS-GLI-00109-000,88,0.2086,15906
BraTS-GLI-00109-000,89,0.208,15806
BraTS-GLI-00109-000,90,0.2078,15719
BraTS-GLI-00109-000,91,0.208,15610
BraTS-GLI-00109-000,92,0.2076,15528
BraTS-GLI-00109-000,93,0.208,15421
BraTS-GLI-00109-000,94,0.2075,15341
BraTS-GLI-00109-000,95,0.2053,15280
BraTS-GLI-00109-000,96,0.2048,15200
BraTS-GLI-00109-000,97,0.2021,15095
BraTS-GLI-00128-000,84,0.2002,14693
BraTS-GLI-00128-000,85,0.2049,14809
BraTS-GLI-00128-000,86,0.211,14765
BraTS-GLI-00128-000,87,0.2123,14867
BraTS-GLI-00128-000,88,0.2146,14835
BraTS-GLI-00128-000,89,0.2176,14938
BraTS-GLI-00128-000,90,0.2212,14906
BraTS-GLI-00128-000,91,0.2204,14931
BraTS-GLI-00128-000,92,0.2205,14828
BraTS-GLI-00128-000,93,0.2178,14710
BraTS-GLI-00128-000,94,0.2167,14560
BraTS-GLI-00128-000,95,0.2152,14449
BraTS-GLI-00128-000,96,0.2136,14344
BraTS-GLI-00128-000,97,0.2095,14191
BraTS-GLI-00128-000,98,0.2047,14063
BraTS-GLI-00134-000,58,0.2012,17581
BraTS-GLI-00134-000,59,0.2023,17813
BraTS-GLI-00134-000,60,0.2054,17912
BraTS-GLI-00134-000,61,0.2062,18139
BraTS-GLI-00134-000,62,0.2075,18215
BraTS-GLI-00134-000,63,0.2073,18392
BraTS-GLI-00134-000,64,0.2064,18433
BraTS-GLI-00134-000,65,0.205,18564
BraTS-GLI-00134-000,66,0.2045,18596
BraTS-GLI-00134-000,67,0.2035,18655
BraTS-GLI-00134-000,68,0.2027,18667
BraTS-GLI-00134-000,69,0.2019,18709
BraTS-GLI-01498-000,61,0.2169,15571
BraTS-GLI-01498-000,62,0.2349,15681
BraTS-GLI-01498-000,63,0.24,15924
BraTS-GLI-01498-000,106,0.2391,13761
BraTS-GLI-01498-000,107,0.2328,13491
BraTS-GLI-01498-000,108,0.2241,13242
BraTS-GLI-01498-000,109,0.2159,12957
BraTS-GLI-01498-000,110,0.2107,12691
BraTS-GLI-01498-000,111,0.2063,12318
BraTS-GLI-01498-000,112,0.2087,11996
BraTS-GLI-01498-000,113,0.2053,11566
BraTS-GLI-01199-000,60,0.2004,16384
BraTS-GLI-01199-000,61,0.2014,16492
BraTS-GLI-01199-000,62,0.2024,16593
BraTS-GLI-01199-000,63,0.2003,16789
BraTS-GLI-00451-000,84,0.206,16453
BraTS-GLI-00451-000,85,0.2131,16350
BraTS-GLI-00451-000,86,0.2198,16258
BraTS-GLI-00451-000,87,0.2266,16142
BraTS-GLI-00451-000,88,0.2312,16015
BraTS-GLI-00451-000,89,0.2343,15886
BraTS-GLI-00451-000,90,0.2387,15746
BraTS-GLI-00451-000,91,0.242,15636
BraTS-GLI-00451-000,92,0.2477,15517
BraTS-GLI-00451-000,108,0.2439,11470
BraTS-GLI-00451-000,109,0.24,11189
BraTS-GLI-00451-000,110,0.2383,10848
BraTS-GLI-00451-000,111,0.2349,10538
BraTS-GLI-00451-000,112,0.2318,10175
BraTS-GLI-00451-000,113,0.224,9838
BraTS-GLI-00451-000,114,0.2129,9516
BraTS-GLI-00451-000,115,0.2004,9127
BraTS-GLI-01082-000,43,0.2005,10992
BraTS-GLI-01082-000,44,0.2027,11366
BraTS-GLI-01082-000,45,0.2038,11705
BraTS-GLI-01082-000,46,0.2023,11985
BraTS-GLI-01082-000,47,0.2022,12192
BraTS-GLI-01082-000,48,0.2037,12346
BraTS-GLI-01082-000,49,0.2051,12487
BraTS-GLI-01082-000,50,0.2077,12614
BraTS-GLI-01082-000,51,0.2123,12713
BraTS-GLI-01082-000,52,0.2162,12797
BraTS-GLI-01082-000,53,0.2205,12868
BraTS-GLI-01082-000,54,0.2229,12941
BraTS-GLI-01082-000,55,0.2231,13006
BraTS-GLI-01082-000,56,0.2213,13106
BraTS-GLI-01082-000,57,0.2183,13204
BraTS-GLI-01082-000,58,0.2153,13360
BraTS-GLI-01082-000,59,0.2123,13547
BraTS-GLI-01082-000,60,0.2084,13835
BraTS-GLI-01082-000,61,0.2024,14236
BraTS-GLI-01177-000,76,0.2165,16140
BraTS-GLI-01177-000,77,0.2369,16158
BraTS-GLI-01177-000,78,0.2475,16183
BraTS-GLI-01177-000,115,0.2397,11767
BraTS-GLI-01015-000,47,0.2072,11765
BraTS-GLI-01015-000,48,0.2208,11906
BraTS-GLI-01015-000,49,0.2324,12053
BraTS-GLI-01015-000,50,0.2378,12180
BraTS-GLI-01015-000,51,0.244,12297
BraTS-GLI-01015-000,52,0.2472,12466
BraTS-GLI-01015-000,53,0.2334,13377
BraTS-GLI-01015-000,54,0.2356,13660
BraTS-GLI-01015-000,55,0.2408,13816
BraTS-GLI-01015-000,56,0.2469,13930
BraTS-GLI-01015-000,87,0.2486,16605
BraTS-GLI-01015-000,88,0.2399,16526
BraTS-GLI-01015-000,89,0.2216,16443
BraTS-GLI-01015-000,90,0.2039,16337
BraTS-GLI-01368-000,82,0.2015,17854
BraTS-GLI-01368-000,83,0.2064,17867
BraTS-GLI-01368-000,84,0.2168,17847
BraTS-GLI-01368-000,85,0.242,17787
BraTS-GLI-01368-000,86,0.2492,17730
BraTS-GLI-01368-000,87,0.2389,17642
BraTS-GLI-01368-000,88,0.2422,17578
BraTS-GLI-01368-000,89,0.2433,17507
BraTS-GLI-01368-000,90,0.236,17417
BraTS-GLI-01368-000,91,0.2261,17327
BraTS-GLI-01368-000,92,0.2236,17213
BraTS-GLI-01368-000,93,0.2221,17037
BraTS-GLI-01368-000,94,0.2263,16900
BraTS-GLI-01368-000,95,0.2307,16695
BraTS-GLI-01368-000,96,0.2292,16416
BraTS-GLI-01368-000,97,0.2249,16322
BraTS-GLI-01368-000,98,0.2265,16099
BraTS-GLI-01368-000,99,0.2245,15903
BraTS-GLI-01368-000,100,0.2297,15723
BraTS-GLI-01368-000,101,0.2326,15509
BraTS-GLI-01368-000,102,0.2348,15292
BraTS-GLI-01368-000,103,0.2346,15053
BraTS-GLI-01368-000,104,0.2358,14802
BraTS-GLI-01368-000,105,0.2409,14410
BraTS-GLI-01368-000,106,0.2414,14152
BraTS-GLI-01368-000,107,0.2423,13864
BraTS-GLI-01368-000,108,0.2429,13640
BraTS-GLI-01368-000,109,0.245,13308
BraTS-GLI-01368-000,110,0.2466,12950
BraTS-GLI-01368-000,111,0.2456,12586
BraTS-GLI-01368-000,112,0.2451,12206
BraTS-GLI-01368-000,113,0.2449,11817
BraTS-GLI-01368-000,114,0.2446,11456
BraTS-GLI-01368-000,115,0.2444,11095
BraTS-GLI-01371-000,57,0.2025,16124
BraTS-GLI-01371-000,58,0.2075,16377
BraTS-GLI-01371-000,59,0.2118,16576
BraTS-GLI-01371-000,60,0.2191,16785
BraTS-GLI-01371-000,61,0.2247,17027
BraTS-GLI-01371-000,62,0.2272,17171
BraTS-GLI-01371-000,63,0.2297,17259
BraTS-GLI-01371-000,64,0.2331,17423
BraTS-GLI-01371-000,65,0.2364,17506
BraTS-GLI-01371-000,66,0.2341,17625
BraTS-GLI-01371-000,67,0.2342,17713
BraTS-GLI-01371-000,68,0.2359,17799
BraTS-GLI-01371-000,69,0.2435,17875
BraTS-GLI-01371-000,70,0.2487,17921
BraTS-GLI-01371-000,72,0.249,17972
BraTS-GLI-01371-000,73,0.25,17982
BraTS-GLI-01371-000,74,0.2489,18001
BraTS-GLI-01371-000,75,0.2478,18006
BraTS-GLI-01371-000,76,0.2441,18014
BraTS-GLI-01371-000,77,0.237,18019
BraTS-GLI-01371-000,78,0.2311,18009
BraTS-GLI-01371-000,79,0.2248,17983
BraTS-GLI-01371-000,80,0.2183,17941
BraTS-GLI-01371-000,81,0.208,17900
BraTS-GLI-01266-000,90,0.2004,17157
BraTS-GLI-01266-000,91,0.2021,17055
BraTS-GLI-01266-000,92,0.208,16927
BraTS-GLI-01266-000,93,0.2104,16791
BraTS-GLI-01266-000,94,0.2116,16632
BraTS-GLI-01266-000,95,0.2122,16454
BraTS-GLI-01266-000,96,0.2123,16274
BraTS-GLI-01266-000,97,0.2121,16066
BraTS-GLI-01266-000,98,0.2131,15868
BraTS-GLI-01266-000,99,0.2163,15643
BraTS-GLI-01266-000,100,0.2165,15443
BraTS-GLI-01266-000,101,0.2139,15242
BraTS-GLI-01266-000,102,0.2159,15012
BraTS-GLI-01266-000,103,0.2132,14781
BraTS-GLI-01266-000,104,0.2123,14552
BraTS-GLI-01266-000,105,0.2126,14287
BraTS-GLI-01266-000,106,0.2116,14015
BraTS-GLI-01266-000,107,0.2102,13737
BraTS-GLI-01266-000,108,0.2072,13450
BraTS-GLI-01266-000,109,0.2007,13140
BraTS-GLI-01266-000,110,0.2035,12803
BraTS-GLI-00739-000,67,0.2025,17848
BraTS-GLI-00739-000,68,0.2005,18008
BraTS-GLI-00739-000,83,0.2149,19124
BraTS-GLI-00739-000,84,0.2312,19133
BraTS-GLI-00739-000,85,0.2477,19123
BraTS-GLI-00739-000,93,0.2475,18557
BraTS-GLI-00739-000,94,0.2474,18459
BraTS-GLI-00739-000,95,0.2459,18375
BraTS-GLI-00739-000,96,0.2459,18247
BraTS-GLI-00739-000,97,0.2441,18140
BraTS-GLI-00739-000,98,0.2411,18023
BraTS-GLI-00739-000,99,0.2402,17881
BraTS-GLI-00739-000,100,0.2383,17728
BraTS-GLI-00739-000,101,0.2363,17566
BraTS-GLI-00739-000,102,0.2337,17410
BraTS-GLI-00739-000,103,0.2298,17221
BraTS-GLI-00739-000,104,0.2245,17034
BraTS-GLI-00739-000,105,0.22,16817
BraTS-GLI-00739-000,106,0.2138,16612
BraTS-GLI-00739-000,107,0.2076,16374
BraTS-GLI-01413-000,78,0.2034,17790
BraTS-GLI-01413-000,79,0.2078,17793
BraTS-GLI-01413-000,80,0.2073,17784
BraTS-GLI-01413-000,81,0.2127,17752
BraTS-GLI-01413-000,82,0.2145,17707
BraTS-GLI-01413-000,83,0.2205,17686
BraTS-GLI-01413-000,84,0.2235,17650
BraTS-GLI-01413-000,85,0.2303,17622
BraTS-GLI-01413-000,86,0.2248,17602
BraTS-GLI-01413-000,87,0.2156,17559
BraTS-GLI-01413-000,88,0.2147,17507
BraTS-GLI-01413-000,89,0.2011,17447
BraTS-GLI-01413-000,92,0.2011,17292
BraTS-GLI-01413-000,94,0.202,17176
BraTS-GLI-01413-000,95,0.2051,17087
BraTS-GLI-01413-000,96,0.2031,17010
BraTS-GLI-01413-000,97,0.2008,16926
BraTS-GLI-01413-000,98,0.2003,16843
BraTS-GLI-00689-001,41,0.2055,11406
BraTS-GLI-00689-001,42,0.2208,11621
BraTS-GLI-00689-001,43,0.2239,11828
BraTS-GLI-00689-001,44,0.2336,11992
BraTS-GLI-00689-001,45,0.2407,12132
BraTS-GLI-00689-001,69,0.2482,16726
BraTS-GLI-00689-001,70,0.2454,16917
BraTS-GLI-00689-001,71,0.2425,17017
BraTS-GLI-00689-001,72,0.2362,17127
BraTS-GLI-00689-001,73,0.2296,17254
BraTS-GLI-00689-001,74,0.2234,17291
BraTS-GLI-00689-001,75,0.2189,17328
BraTS-GLI-00689-001,76,0.2156,17350
BraTS-GLI-00689-001,77,0.2106,17341
BraTS-GLI-00689-001,78,0.204,17324
BraTS-GLI-00777-000,92,0.2009,16604
BraTS-GLI-00777-000,93,0.2031,16497
BraTS-GLI-00777-000,94,0.2042,16398
BraTS-GLI-00777-000,95,0.204,16292
BraTS-GLI-00777-000,96,0.2018,16188
BraTS-GLI-00416-000,60,0.204,18289
BraTS-GLI-00416-000,61,0.2117,18398
BraTS-GLI-00416-000,62,0.2174,18513
BraTS-GLI-00416-000,63,0.2232,18600
BraTS-GLI-00416-000,64,0.2288,18676
BraTS-GLI-00416-000,65,0.2342,18764
BraTS-GLI-00416-000,66,0.2383,18805
BraTS-GLI-00416-000,67,0.2413,18843
BraTS-GLI-00416-000,68,0.2427,18870
BraTS-GLI-00416-000,69,0.2417,18892
BraTS-GLI-00416-000,70,0.2418,18915
BraTS-GLI-00416-000,71,0.2416,18914
BraTS-GLI-00416-000,72,0.237,18892
BraTS-GLI-00416-000,73,0.2328,18881
BraTS-GLI-00416-000,74,0.2303,18840
BraTS-GLI-00416-000,75,0.229,18792
BraTS-GLI-00416-000,76,0.2253,18767
BraTS-GLI-00416-000,77,0.2203,18704
BraTS-GLI-00416-000,78,0.2162,18644
BraTS-GLI-00416-000,79,0.2123,18567
BraTS-GLI-00416-000,80,0.2089,18477
BraTS-GLI-00416-000,81,0.2042,18382
BraTS-GLI-00416-000,82,0.2004,18279
BraTS-GLI-00811-000,95,0.2003,14955
BraTS-GLI-00811-000,96,0.2135,14626
BraTS-GLI-00811-000,97,0.2228,14517
BraTS-GLI-00811-000,98,0.2283,14308
BraTS-GLI-00811-000,99,0.2346,14132
BraTS-GLI-00811-000,100,0.2406,13824
BraTS-GLI-00811-000,101,0.2468,13572
BraTS-GLI-01362-000,53,0.2019,11780
BraTS-GLI-01362-000,54,0.2109,11855
BraTS-GLI-01362-000,55,0.2154,11926
BraTS-GLI-01362-000,56,0.2239,11981
BraTS-GLI-01362-000,57,0.2413,12015
BraTS-GLI-01362-000,58,0.2378,12071
BraTS-GLI-01362-000,59,0.2412,12160
BraTS-GLI-01362-000,60,0.2416,12457
BraTS-GLI-01362-000,61,0.2374,13018
BraTS-GLI-01362-000,62,0.2342,13252
BraTS-GLI-01362-000,63,0.2335,13460
BraTS-GLI-01362-000,64,0.2331,13689
BraTS-GLI-01362-000,65,0.2314,13771
BraTS-GLI-01362-000,66,0.2296,13883
BraTS-GLI-01362-000,67,0.2285,13994
BraTS-GLI-01362-000,68,0.2237,14139
BraTS-GLI-01362-000,69,0.2169,14272
BraTS-GLI-01362-000,70,0.2149,14432
BraTS-GLI-01362-000,71,0.2138,14623
BraTS-GLI-01362-000,72,0.2144,14783
BraTS-GLI-01362-000,73,0.211,14952
BraTS-GLI-01362-000,74,0.2059,15119
BraTS-GLI-01362-000,75,0.201,15260
BraTS-GLI-00657-000,65,0.2059,18139
BraTS-GLI-00657-000,66,0.2146,18202
BraTS-GLI-00657-000,67,0.2211,18285
BraTS-GLI-00657-000,68,0.226,18339
BraTS-GLI-00657-000,69,0.2308,18400
BraTS-GLI-00657-000,70,0.2355,18439
BraTS-GLI-00657-000,71,0.24,18472
BraTS-GLI-00657-000,72,0.2449,18509
BraTS-GLI-00657-000,96,0.2461,17009
BraTS-GLI-00657-000,97,0.2418,16845
BraTS-GLI-00657-000,98,0.2369,16705
BraTS-GLI-00657-000,99,0.2319,16553
BraTS-GLI-00657-000,100,0.2253,16378
BraTS-GLI-00657-000,101,0.222,16220
BraTS-GLI-00657-000,102,0.2206,16040
BraTS-GLI-00657-000,103,0.2147,15862
BraTS-GLI-00657-000,104,0.2033,15680
BraTS-GLI-00429-000,81,0.2012,18638
BraTS-GLI-00429-000,82,0.2078,18608
BraTS-GLI-00429-000,83,0.2114,18574
BraTS-GLI-00429-000,84,0.2142,18517
BraTS-GLI-00429-000,85,0.2188,18250
BraTS-GLI-00429-000,86,0.2198,18146
BraTS-GLI-00429-000,87,0.2226,18063
BraTS-GLI-00429-000,88,0.2241,18009
BraTS-GLI-00429-000,89,0.2235,17934
BraTS-GLI-00429-000,90,0.2227,17843
BraTS-GLI-00429-000,91,0.2245,17562
BraTS-GLI-00429-000,92,0.2262,17366
BraTS-GLI-00429-000,93,0.225,17232
BraTS-GLI-00429-000,94,0.2229,17117
BraTS-GLI-00429-000,95,0.2192,16981
BraTS-GLI-00429-000,96,0.2135,16868
BraTS-GLI-00429-000,97,0.21,16534
BraTS-GLI-00429-000,98,0.2067,16269
BraTS-GLI-00516-000,88,0.2066,16997
BraTS-GLI-00516-000,89,0.2173,16884
BraTS-GLI-00516-000,90,0.2206,16762
BraTS-GLI-00516-000,91,0.2265,16637
BraTS-GLI-00516-000,92,0.2318,16517
BraTS-GLI-00516-000,93,0.2338,16406
BraTS-GLI-00516-000,94,0.2385,16293
BraTS-GLI-00516-000,95,0.2392,16165
BraTS-GLI-00516-000,96,0.2412,16027
BraTS-GLI-00516-000,97,0.239,15880
BraTS-GLI-00516-000,98,0.2375,15729
BraTS-GLI-00516-000,99,0.2292,15573
BraTS-GLI-00516-000,100,0.2281,15433
BraTS-GLI-00516-000,101,0.2283,15282
BraTS-GLI-00516-000,102,0.2299,15084
BraTS-GLI-00516-000,103,0.2274,14903
BraTS-GLI-00516-000,104,0.2264,14702
BraTS-GLI-00516-000,105,0.2271,14476
BraTS-GLI-00516-000,106,0.2276,14255
BraTS-GLI-00516-000,107,0.2276,14028
BraTS-GLI-00516-000,108,0.2278,13787
BraTS-GLI-00516-000,109,0.2315,13558
BraTS-GLI-00516-000,110,0.2321,13315
BraTS-GLI-00516-000,111,0.2342,13055
BraTS-GLI-00516-000,112,0.2337,12805
BraTS-GLI-00516-000,113,0.2336,12511
BraTS-GLI-00516-000,114,0.234,12195
BraTS-GLI-00516-000,115,0.2342,11864
BraTS-GLI-00742-000,87,0.2077,17288
BraTS-GLI-00742-000,88,0.2167,17161
BraTS-GLI-00742-000,89,0.2252,17021
BraTS-GLI-00742-000,90,0.2327,16875
BraTS-GLI-00742-000,91,0.2414,16738
BraTS-GLI-00742-000,92,0.2493,16604
BraTS-GLI-00742-000,102,0.2474,14896
BraTS-GLI-00742-000,103,0.2425,14678
BraTS-GLI-00742-000,104,0.242,14478
BraTS-GLI-00742-000,105,0.2381,14244
BraTS-GLI-00742-000,106,0.2349,14020
BraTS-GLI-00742-000,107,0.2311,13780
BraTS-GLI-00742-000,108,0.2262,13549
BraTS-GLI-00742-000,109,0.2223,13300
BraTS-GLI-00742-000,110,0.2205,13045
BraTS-GLI-00742-000,111,0.2199,12763
BraTS-GLI-00742-000,112,0.2206,12459
BraTS-GLI-00742-000,113,0.2235,12134
BraTS-GLI-00742-000,114,0.2247,11809
BraTS-GLI-00742-000,115,0.2245,11432
BraTS-GLI-01515-000,59,0.2029,17082
BraTS-GLI-01515-000,60,0.2083,17242
BraTS-GLI-01515-000,61,0.2124,17401
BraTS-GLI-01515-000,62,0.2177,17603
BraTS-GLI-01515-000,63,0.2203,17769
BraTS-GLI-01515-000,64,0.223,17834
BraTS-GLI-01515-000,65,0.2246,17909
BraTS-GLI-01515-000,66,0.2271,17977
BraTS-GLI-01515-000,67,0.2316,18013
BraTS-GLI-01515-000,68,0.236,18081
BraTS-GLI-01515-000,69,0.2367,18136
BraTS-GLI-01515-000,70,0.2393,18197
BraTS-GLI-01515-000,71,0.2385,18236
BraTS-GLI-01515-000,72,0.2356,18237
BraTS-GLI-01515-000,73,0.2335,18234
BraTS-GLI-01515-000,74,0.2245,18245
BraTS-GLI-01515-000,75,0.2159,18271
BraTS-GLI-01515-000,76,0.2051,18220
BraTS-GLI-01515-000,77,0.2035,18173
BraTS-GLI-01221-000,43,0.2021,14045
BraTS-GLI-01221-000,44,0.2083,14429
BraTS-GLI-01221-000,45,0.2149,14934
BraTS-GLI-01221-000,46,0.2184,15443
BraTS-GLI-01221-000,47,0.2235,15858
BraTS-GLI-01221-000,48,0.2253,16104
BraTS-GLI-01221-000,49,0.2312,16259
BraTS-GLI-01221-000,50,0.2333,16418
BraTS-GLI-01221-000,51,0.2348,16612
BraTS-GLI-01221-000,52,0.2324,16820
BraTS-GLI-01221-000,53,0.233,17033
BraTS-GLI-01221-000,54,0.2355,17256
BraTS-GLI-01221-000,55,0.2347,17434
BraTS-GLI-01221-000,56,0.2361,17612
BraTS-GLI-01221-000,57,0.2363,17796
BraTS-GLI-01221-000,58,0.2338,17950
BraTS-GLI-01221-000,59,0.2337,18069
BraTS-GLI-01221-000,60,0.2286,18188
BraTS-GLI-01221-000,61,0.2233,18280
BraTS-GLI-01221-000,62,0.2233,18334
BraTS-GLI-01221-000,63,0.2189,18388
BraTS-GLI-01221-000,64,0.2156,18422
BraTS-GLI-01221-000,65,0.2125,18442
BraTS-GLI-01221-000,66,0.2074,18451
BraTS-GLI-01221-000,67,0.2044,18455
BraTS-GLI-01221-000,68,0.2002,18435
BraTS-GLI-00714-001,68,0.2027,15109
BraTS-GLI-00714-001,69,0.2106,15320
BraTS-GLI-00714-001,70,0.2215,15493
BraTS-GLI-00714-001,71,0.2339,15633
BraTS-GLI-00714-001,72,0.2464,15777
BraTS-GLI-00714-001,100,0.2432,14660
BraTS-GLI-00714-001,101,0.2316,14475
BraTS-GLI-00714-001,102,0.2188,14294
BraTS-GLI-00714-001,103,0.2093,14119
BraTS-GLI-00714-001,104,0.2049,13945
BraTS-GLI-01406-000,54,0.2204,14494
BraTS-GLI-01406-000,55,0.2313,14597
BraTS-GLI-01406-000,56,0.245,14691
BraTS-GLI-01406-000,57,0.2432,14817
BraTS-GLI-01406-000,58,0.2415,15048
BraTS-GLI-01406-000,59,0.2357,15204
BraTS-GLI-01406-000,60,0.2324,15345
BraTS-GLI-01406-000,61,0.2261,15444
BraTS-GLI-01406-000,62,0.2242,15528
BraTS-GLI-01406-000,63,0.2156,15743
BraTS-GLI-01406-000,64,0.2111,15894
BraTS-GLI-01406-000,65,0.2079,15987
BraTS-GLI-01406-000,66,0.2023,16096
BraTS-GLI-01406-000,71,0.205,16617
BraTS-GLI-01406-000,72,0.204,16639
BraTS-GLI-01406-000,73,0.2186,16685
BraTS-GLI-01406-000,74,0.2227,16716
BraTS-GLI-01406-000,75,0.22,16712
BraTS-GLI-01406-000,76,0.2175,16701
BraTS-GLI-01406-000,77,0.2145,16679
BraTS-GLI-01406-000,78,0.2104,16657
BraTS-GLI-01406-000,79,0.2004,16628
BraTS-GLI-00620-001,78,0.2005,15702
BraTS-GLI-00620-001,79,0.2061,15699
BraTS-GLI-00620-001,80,0.211,15687
BraTS-GLI-00620-001,81,0.2145,15675
BraTS-GLI-00620-001,82,0.2164,15679
BraTS-GLI-00620-001,83,0.2171,15621
BraTS-GLI-00620-001,84,0.2177,15565
BraTS-GLI-00620-001,85,0.2193,15483
BraTS-GLI-00620-001,86,0.2187,15453
BraTS-GLI-00620-001,87,0.2166,15404
BraTS-GLI-00620-001,88,0.2171,15248
BraTS-GLI-00620-001,89,0.2164,15122
BraTS-GLI-00620-001,90,0.2159,14912
BraTS-GLI-00620-001,91,0.2139,14828
BraTS-GLI-00620-001,92,0.2132,14702
BraTS-GLI-00620-001,93,0.2125,14477
BraTS-GLI-00620-001,94,0.2112,14307
BraTS-GLI-00620-001,95,0.2091,14056
BraTS-GLI-00620-001,96,0.2091,13668
BraTS-GLI-00620-001,97,0.2031,13625
BraTS-GLI-01225-000,80,0.2006,17908
BraTS-GLI-01225-000,82,0.203,17837
BraTS-GLI-01225-000,83,0.2092,17792
BraTS-GLI-01225-000,84,0.2069,17738
BraTS-GLI-01225-000,85,0.2042,17670
BraTS-GLI-01225-000,86,0.2057,17605
BraTS-GLI-01225-000,87,0.2271,17531
BraTS-GLI-01225-000,88,0.2229,17437
BraTS-GLI-01225-000,89,0.2292,17335
BraTS-GLI-01225-000,90,0.2312,17238
BraTS-GLI-01225-000,91,0.2358,17124
BraTS-GLI-01225-000,92,0.2469,16986
BraTS-GLI-01225-000,93,0.246,16848
BraTS-GLI-01225-000,94,0.2385,16697
BraTS-GLI-01225-000,95,0.2386,16531
BraTS-GLI-01225-000,96,0.2332,16374
BraTS-GLI-01225-000,97,0.228,16198
BraTS-GLI-01225-000,98,0.2183,16030
BraTS-GLI-01225-000,99,0.2174,15848
BraTS-GLI-01225-000,100,0.2133,15648
BraTS-GLI-01225-000,101,0.2079,15445
BraTS-GLI-00106-000,79,0.2039,17699
BraTS-GLI-00106-000,80,0.2293,17702
BraTS-GLI-00106-000,81,0.2317,17700
BraTS-GLI-00106-000,82,0.2369,17670
BraTS-GLI-00106-000,83,0.2445,17657
BraTS-GLI-00322-000,93,0.2035,16340
BraTS-GLI-00322-000,94,0.2096,16176
BraTS-GLI-00322-000,95,0.2148,15981
BraTS-GLI-00322-000,96,0.2186,15774
BraTS-GLI-00322-000,97,0.2225,15561
BraTS-GLI-00322-000,98,0.2277,15332
BraTS-GLI-00322-000,99,0.2317,15090
BraTS-GLI-00322-000,100,0.2365,14831
BraTS-GLI-00322-000,101,0.2425,14561
BraTS-GLI-00322-000,102,0.2484,14282
BraTS-GLI-00734-000,48,0.2067,15132
BraTS-GLI-00734-000,49,0.2123,15164
BraTS-GLI-00734-000,50,0.2179,15258
BraTS-GLI-00734-000,51,0.2221,15329
BraTS-GLI-00734-000,52,0.2238,15433
BraTS-GLI-00734-000,53,0.224,15530
BraTS-GLI-00734-000,54,0.2229,15781
BraTS-GLI-00734-000,55,0.2192,16188
BraTS-GLI-00734-000,56,0.2165,16542
BraTS-GLI-00734-000,57,0.2146,16849
BraTS-GLI-00734-000,58,0.2142,17139
